日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,累积产气量/104m3
2015/3/12,10.32153003,10321.53003,72.41105619,72.94609742,12359.79794
2015/3/13,10.35221015,10352.21015,72.40532089,72.93529471,12463.32004
2015/3/14,10.35127015,10351.27015,72.43554849,72.92483542,12566.83274
2015/3/15,10.35931018,10359.31018,72.43456595,72.91412089,12670.42584
2015/3/16,10.36096019,10360.96019,72.44695226,72.90341404,12774.03545
2015/3/17,10.34956014,10349.56014,72.41264763,72.89272853,12877.53105
2015/3/18,10.35241015,10352.41015,72.40555624,72.88206793,12981.05515
2015/3/19,10.34341012,10343.41012,72.39496957,72.87141184,13084.48925
2015/3/20,10.33298008,10332.98008,72.38271119,72.86077344,13187.81905
2015/3/21,10.31875002,10318.75002,72.38689988,72.85011721,13291.00655
2015/3/22,10.29264992,10292.64992,72.35631646,72.83941298,13393.93305
2015/3/23,10.26708982,10267.08982,72.33688603,72.82870842,13496.60395
2015/3/24,10.25358977,10253.58977,72.32113119,72.81802584,13599.13985
2015/3/25,10.26413981,10264.13981,72.30208359,72.80733322,13701.78124
2015/3/26,10.25907979,10259.07979,72.29617637,72.79664887,13804.37204
2015/3/27,10.27039983,10270.39983,72.29894323,72.7859721,13907.07604
2015/3/28,10.26693982,10266.93982,72.26354359,72.77529032,14009.74544
2015/3/29,10.27284984,10272.84984,72.24954643,72.76461981,14112.47394
2015/3/30,10.26976983,10269.76983,72.26685045,72.75394551,14215.17164
2015/3/31,10.26777982,10267.77982,72.24362016,72.74329445,14317.84943
2015/4/1,8.990894872,8990.894872,72.57898322,72.7343606,14407.75838
2015/4/2,6.610855641,6610.855641,71.22211418,72.72726221,14473.86694
2015/4/3,6.519525287,6519.525287,71.05645108,72.7197456,14539.06219
2015/4/4,8.576483265,8576.483265,72.74713854,72.71187148,14624.82702
2015/4/5,8.615563416,8615.563416,72.73233926,72.70520435,14710.98266
2015/4/6,8.269052072,8269.052072,72.3785418,72.69873175,14793.67318
2015/4/7,8.236011944,8236.011944,72.07147867,72.69225862,14876.0333
2015/4/8,8.244861979,8244.861979,72.07980228,72.68389079,14958.48192
2015/4/9,7.821500337,7821.500337,72.41483324,72.67503995,15036.69692
2015/4/10,7.779400173,7779.400173,72.2177391,72.66620512,15114.49092
2015/4/11,7.775620159,7775.620159,72.20373883,72.65737028,15192.24712
2015/4/12,7.770970141,7770.970141,72.18896801,72.64853105,15269.95683
2015/4/13,7.766770124,7766.770124,72.18524496,72.63969906,15347.62453
2015/4/14,7.764110114,7764.110114,72.182888,72.63087523,15425.26563
2015/4/15,9.600797238,9600.797238,71.53972372,72.62174009,15521.2736
2015/4/16,10.37703025,10377.03025,71.92288293,72.61183645,15625.0439
2015/4/17,10.35576017,10355.76017,71.98128068,72.60180015,15728.60151
2015/4/18,10.12888929,10128.88929,72.08230183,72.59212963,15829.8904
2015/4/19,10.23139968,10231.39968,71.91886041,72.58261293,15932.20439
2015/4/20,10.21535962,10215.35962,71.94197904,72.57310561,16034.35799
2015/4/21,10.20013956,10200.13956,71.81966203,72.56361325,16136.35939
2015/4/22,10.07938909,10079.38909,71.45988362,72.55412805,16237.15328
2015/4/23,10.08755913,10087.55913,71.36461488,72.54464033,16338.02887
2015/4/24,10.04590896,10045.90896,71.35845201,72.53517046,16438.48796
2015/4/25,10.08714912,10087.14912,71.41649256,72.52569454,16539.35945
2015/4/26,10.08880913,10088.80913,71.40794076,72.51620635,16640.24754
2015/4/27,10.05968902,10059.68902,71.40574624,72.50673988,16740.84443
2015/4/28,10.0293189,10029.3189,71.39174381,72.49728496,16841.13762
2015/4/29,10.06925905,10069.25905,71.44819623,72.48783142,16941.83021
2015/4/30,10.08353911,10083.53911,71.45420414,72.47847929,17042.6656
2015/5/1,10.08328911,10083.28911,71.39109162,72.46897673,17143.49849
2015/5/2,10.07942909,10079.42909,71.36569067,72.45998777,17244.29278
2015/5/3,10.07852909,10078.52909,71.37512227,72.45104323,17345.07807
2015/5/4,10.08360911,10083.60911,71.17157394,72.44209998,17445.91417
2015/5/5,10.10203918,10102.03918,71.36042746,72.43315164,17546.93456
2015/5/6,9.878698316,9878.698316,71.24081274,72.42428886,17645.72154
2015/5/7,10.0802791,10080.2791,71.26196169,72.41535007,17746.52433
2015/5/8,10.06826905,10068.26905,71.24808375,72.40650147,17847.20702
2015/5/9,10.05987902,10059.87902,71.26981696,72.39764093,17947.80581
2015/5/10,10.04551896,10045.51896,71.2427853,72.38879143,18048.261
2015/5/11,10.04946898,10049.46898,71.24733793,72.37993797,18148.75569
2015/5/12,10.04645897,10046.45897,71.23339421,72.37108461,18249.22028
2015/5/13,10.05152899,10051.52899,71.23923899,72.36170833,18349.73557
2015/5/14,10.05163899,10051.63899,71.20794416,72.35231327,18450.25196
2015/5/15,10.05768901,10057.68901,71.2253973,72.34286989,18550.82885
2015/5/16,10.05314899,10053.14899,71.18873827,72.33342164,18651.36034
2015/5/17,10.05105898,10051.05898,71.18632722,72.32559114,18751.87093
2015/5/18,10.05278899,10052.78899,71.19879679,72.31790616,18852.39882
2015/5/19,10.056069,10056.069,71.20258112,72.31023369,18952.95951
2015/5/20,10.06308903,10063.08903,71.18973851,72.30256251,19053.5904
2015/5/21,10.06807905,10068.07905,71.18503006,72.29489148,19154.27119
2015/5/22,10.06468904,10064.68904,71.1706409,72.2872209,19254.91808
2015/5/23,10.05845901,10058.45901,71.15297265,72.27955977,19355.50267
2015/5/24,10.06085902,10060.85902,71.15574411,72.27189476,19456.11126
2015/5/25,10.05003898,10050.03898,71.13277997,72.2642398,19556.61165
2015/5/26,10.06803905,10068.03905,71.1535665,72.2565829,19657.29204
2015/5/27,10.04723897,10047.23897,71.10860058,72.24853622,19757.76443
2015/5/28,10.06895905,10068.95905,71.14415743,72.24114323,19858.45402
2015/5/29,10.07023906,10070.23906,71.13516481,72.23334294,19959.15641
2015/5/30,10.055159,10055.159,71.12821545,72.22509145,20059.708
2015/5/31,10.07613908,10076.13908,71.14198796,72.21803637,20160.46939
2015/6/1,10.06582904,10065.82904,71.16148524,72.21177296,20261.12768
2015/6/2,10.01097883,10010.97883,71.11922248,72.20550893,20361.23747
2015/6/3,10.01430884,10014.30884,71.12305101,72.19912699,20461.38056
2015/6/4,10.01259883,10012.59883,71.13156255,72.19140273,20561.50655
2015/6/5,10.01431884,10014.31884,71.12306251,72.18297203,20661.64974
2015/6/6,9.996568773,9996.568773,71.10266849,72.17423349,20761.61543
2015/6/7,9.998888782,9998.888782,71.08437421,72.16552639,20861.60431
2015/6/8,9.998698781,9998.698781,71.10511404,72.156817,20961.5913
2015/6/9,9.99842878,9998.42878,71.07336684,72.14812397,21061.57559
2015/6/10,9.999698785,9999.698785,71.0853045,72.13943549,21161.57258
2015/6/11,9.998728781,9998.728781,71.0737114,72.13076045,21261.55987
2015/6/12,9.995258768,9995.258768,71.06972656,72.12209495,21361.51245
2015/6/13,9.992468757,9992.468757,71.04556417,72.11342675,21461.43714
2015/6/14,9.992838758,9992.838758,71.02502963,72.1047699,21561.36553
2015/6/15,10.01363884,10013.63884,71.05941473,72.09610341,21661.50192
2015/6/16,10.02341888,10023.41888,71.04971682,72.08745232,21761.73611
2015/6/17,10.02548888,10025.48888,71.06257743,72.07877048,21861.99099
2015/6/18,10.03117891,10031.17891,71.04818018,72.0701262,21962.30278
2015/6/19,10.04338895,10043.38895,71.07273469,72.06146139,22062.73667
2015/6/20,10.03740893,10037.40893,71.04488668,72.05280199,22163.11076
2015/6/21,10.04439896,10044.39896,71.04247543,72.04414069,22263.55475
2015/6/22,10.00208879,10002.08879,71.00421944,72.03550115,22363.57564
2015/6/23,9.977998701,9977.998701,71.02896227,72.02687623,22463.35563
2015/6/24,9.977068697,9977.068697,71.027896,72.01823804,22563.12631
2015/6/25,9.973288682,9973.288682,71.00259997,72.0096042,22662.8592
2015/6/26,9.972868681,9972.868681,71.01260013,72.00097311,22762.58789
2015/6/27,9.98286872,9982.86872,71.01358612,71.99234703,22862.41657
2015/6/28,9.982578718,9982.578718,71.01325341,71.98373889,22962.24236
2015/6/29,9.974958689,9974.958689,70.98355157,71.97515099,23061.99195
2015/6/30,9.969228667,9969.228667,70.95601903,71.96654859,23161.68424
2015/7/1,9.971048674,9971.048674,70.93714164,71.95794565,23261.39472
2015/7/2,9.970528672,9970.528672,70.94702733,71.94935638,23361.10001
2015/7/3,9.961658637,9961.658637,70.93686224,71.94078082,23460.71659
2015/7/4,9.967138659,9967.138659,70.85928294,71.93220291,23560.38798
2015/7/5,9.958758626,9958.758626,70.90209143,71.92361685,23659.97557
2015/7/6,9.925128496,9925.128496,70.89508489,71.9151289,23759.22685
2015/7/7,9.926448501,9926.448501,70.91756421,71.90659529,23858.49134
2015/7/8,9.934178531,9934.178531,70.90542193,71.89805879,23957.83312
2015/7/9,9.961598637,9961.598637,70.89486233,71.88953454,24057.44911
2015/7/10,9.957998623,9957.998623,70.88025451,71.88100123,24157.0291
2015/7/11,9.955138612,9955.138612,70.86649492,71.87250247,24256.58048
2015/7/12,9.954828611,9954.828611,70.85565632,71.86398486,24356.12877
2015/7/13,9.957718622,9957.718622,70.8694505,71.85546472,24455.70595
2015/7/14,9.955578614,9955.578614,70.85651547,71.84696259,24555.26174
2015/7/15,9.954238609,9954.238609,70.83401327,71.83844394,24654.80413
2015/7/16,9.939938553,9939.938553,70.82812641,71.82992927,24754.20351
2015/7/17,9.934748533,9934.748533,70.82219021,71.8214392,24853.551
2015/7/18,9.933708529,9933.708529,70.82100102,71.81293537,24952.88808
2015/7/19,9.936698541,9936.698541,70.81393495,71.80443881,25052.25507
2015/7/20,9.944738572,9944.738572,70.80216539,71.79596181,25151.70245
2015/7/21,9.9520186,9952.0186,70.81050252,71.787481,25251.22264
2015/7/22,9.973458683,9973.458683,70.81412415,71.77899624,25350.95723
2015/7/23,9.965778653,9965.778653,70.79482788,71.77049111,25450.61501
2015/7/24,9.961258636,9961.258636,70.78964311,71.7619634,25550.2276
2015/7/25,9.954778611,9954.778611,70.77173012,71.75343372,25649.77539
2015/7/26,9.87734831,9877.34831,70.74623376,71.74497103,25748.54887
2015/7/27,9.850898208,9850.898208,70.74766047,71.73653818,25847.05785
2015/7/28,9.850298205,9850.298205,70.7364863,71.72808539,25945.56083
2015/7/29,9.850628207,9850.628207,70.73686072,71.71961691,26044.06711
2015/7/30,9.8489982,9848.9982,70.7350114,71.711125,26142.5571
2015/7/31,9.846088189,9846.088189,70.72121667,71.70265497,26241.01798
2015/8/1,9.626837339,9626.837339,70.70635366,71.69427397,26337.28635
2015/8/2,9.522146933,9522.146933,70.68550837,71.685903,26432.50782
2015/8/3,9.533106975,9533.106975,70.67649849,71.67752998,26527.83889
2015/8/4,9.529886963,9529.886963,70.66243838,71.6689938,26623.13776
2015/8/5,9.530836966,9530.836966,70.66348205,71.65869678,26718.44613
2015/8/6,9.533986979,9533.986979,70.65642112,71.64861687,26813.786
2015/8/7,9.533856978,9533.856978,70.65627824,71.63830506,26909.12457
2015/8/8,9.475346751,9475.346751,70.57109683,71.62780083,27003.87804
2015/8/9,9.466116715,9466.116715,70.56101204,71.61730505,27098.5392
2015/8/10,9.474506748,9474.506748,70.54912312,71.60681141,27193.28427
2015/8/11,9.47253674,9472.53674,70.54696974,71.59593592,27288.00964
2015/8/12,9.472686741,9472.686741,70.54713369,71.5850544,27382.73651
2015/8/13,9.474746749,9474.746749,70.5388577,71.57413459,27477.48397
2015/8/14,9.476906757,9476.906757,70.52016417,71.56335343,27572.25304
2015/8/15,9.476396755,9476.396755,70.50907862,71.55242323,27667.01701
2015/8/16,9.475726753,9475.726753,70.50834583,71.54152032,27761.77428
2015/8/17,9.472746741,9472.746741,70.48403082,71.53060777,27856.50174
2015/8/18,9.471036734,9471.036734,70.45057583,71.51966948,27951.21211
2015/8/19,9.478086762,9478.086762,70.45828869,71.50871695,28045.99298
2015/8/20,9.474826749,9474.826749,70.44419341,71.49777032,28140.74125
2015/8/21,9.482186778,9482.186778,70.45224915,71.48682361,28235.56311
2015/8/22,9.490026808,9490.026808,70.43978299,71.4758781,28330.46338
2015/8/23,9.491336813,9491.336813,70.44121875,71.46495116,28425.37675
2015/8/24,9.491366813,9491.366813,70.43072494,71.4540505,28520.29042
2015/8/25,9.488476802,9488.476802,70.41703049,71.44314589,28615.17519
2015/8/26,9.486616795,9486.616795,70.39393778,71.43222022,28710.04135
2015/8/27,9.484976788,9484.976788,70.38161316,71.42148189,28804.89112
2015/8/28,9.484566787,9484.566787,70.36010885,71.41055997,28899.73679
2015/8/29,9.486346794,9486.346794,70.36205989,71.39963994,28994.60026
2015/8/30,9.483906784,9483.906784,70.3488579,71.38871125,29089.43933
2015/8/31,9.480076769,9480.076769,70.34466092,71.37778897,29184.24009
2015/9/1,9.478126762,9478.126762,70.32146824,71.36687148,29279.02136
2015/9/2,9.473806745,9473.806745,70.31673624,71.35595228,29373.75943
2015/9/3,9.456056676,9456.056676,70.27625345,71.34502208,29468.32
2015/9/4,1.793266955,1793.266955,65.16801272,71.3375733,29486.25267
2015/9/5,0,0,70.80129684,71.33460997,29486.25267
2015/9/6,0,0,70.72493273,71.33235779,29486.25267
2015/9/7,0,0,70.67038125,71.33009936,29486.25267
2015/9/8,0,0,70.63764808,71.32663659,29486.25267
2015/9/9,0,0,70.59400128,71.32325619,29486.25267
2015/9/10,0,0,70.53943849,71.31958664,29486.25267
2015/9/11,8.359202422,8359.202422,69.58711964,71.31361638,29569.84469
2015/9/12,9.644207406,9644.207406,70.62051414,71.30529812,29666.28676
2015/9/13,0.260001008,260.0010084,64.85479742,71.29948527,29668.88677
2015/9/14,0,0,70.7576613,71.29382378,29668.88677
2015/9/15,0,0,70.58308907,71.28778951,29668.88677
2015/9/16,2.41588937,2415.88937,67.12894094,71.27980456,29693.04567
2015/9/17,7.171667816,7171.667816,70.68236256,71.27064237,29764.76235
2015/9/18,7.272518207,7272.518207,70.63817508,71.26210179,29837.48753
2015/9/19,9.316276134,9316.276134,70.01900637,71.25382566,29930.65029
2015/9/20,9.552597051,9552.597051,69.95090248,71.24765299,30026.17626
2015/9/21,9.896288384,9896.288384,70.05449188,71.24118419,30125.13914
2015/9/22,9.914848456,9914.848456,70.08627046,71.23316179,30224.28763
2015/9/23,9.952618602,9952.618602,70.08776358,71.22627655,30323.81381
2015/9/24,9.938348547,9938.348547,70.2810558,71.21927586,30423.1973
2015/9/25,8.385142523,8385.142523,70.50446046,71.21376085,30507.04872
2015/9/26,5.069509663,5069.509663,70.25514515,71.20896726,30557.74382
2015/9/27,3.395273169,3395.273169,70.63114251,71.20575085,30591.69655
2015/9/28,3.520673655,3520.673655,70.63847128,71.20316138,30626.90329
2015/9/29,3.702214359,3702.214359,70.63915144,71.1972965,30663.92543
2015/9/30,8.56492322,8564.92322,69.90621414,71.18743661,30749.57467
2015/10/1,9.277095982,9277.095982,69.90295679,71.17661356,30842.34563
2015/10/2,9.323996164,9323.996164,70.08005814,71.16583094,30935.58559
2015/10/3,9.323996164,9323.996164,69.94300001,71.15504686,31028.82555
2015/10/4,9.316416135,9316.416135,69.66065343,71.14427711,31121.98971
2015/10/5,9.31006611,9310.06611,70.07556821,71.13354121,31215.09037
2015/10/6,9.300956075,9300.956075,70.09738232,71.12283828,31308.09993
2015/10/7,9.29458605,9294.58605,70.06943232,71.11214193,31401.04579
2015/10/8,9.293486046,9293.486046,70.0787934,71.10145915,31493.98065
2015/10/9,9.298586066,9298.586066,70.05264996,71.09061014,31586.96651
2015/10/10,9.320956152,9320.956152,70.05568948,71.07953454,31680.17607
2015/10/11,9.338806222,9338.806222,70.2647206,71.0683715,31773.56414
2015/10/12,9.345906249,9345.906249,70.0721237,71.05720738,31867.0232
2015/10/13,9.352016273,9352.016273,70.05765965,71.04605325,31960.54336
2015/10/14,9.357926296,9357.926296,70.03244494,71.03491533,32054.12263
2015/10/15,9.353166277,9353.166277,70.03782515,71.02378627,32147.65429
2015/10/16,9.376866369,9376.866369,70.03192426,71.01265291,32241.42295
2015/10/17,9.510546888,9510.546888,70.05179695,71.00148826,32336.52842
2015/10/18,9.567647109,9567.647109,70.05175057,70.99033252,32432.20489
2015/10/19,9.586907184,9586.907184,69.97844165,70.9795844,32528.07396
2015/10/20,9.615207294,9615.207294,70.11509605,70.96862455,32624.22604
2015/10/21,9.584377174,9584.377174,70.02822888,70.95745501,32720.06981
2015/10/22,9.602917246,9602.917246,70.00676273,70.94629196,32816.09898
2015/10/23,9.621327317,9621.327317,70.03778243,70.93502291,32912.31225
2015/10/24,9.650087429,9650.087429,70.05936813,70.92373146,33008.81313
2015/10/25,9.667037495,9667.037495,70.29907146,70.9124374,33105.4835
2015/10/26,9.694587601,9694.587601,70.02513556,70.90114414,33202.42938
2015/10/27,9.72520772,9725.20772,70.16463946,70.88983818,33299.68146
2015/10/28,9.719077696,9719.077696,70.0106443,70.87856373,33396.87223
2015/10/29,9.720367701,9720.367701,70.02260411,70.86729347,33494.07591
2015/10/30,9.733747753,9733.747753,70.01666966,70.856046,33591.41339
2015/10/31,9.74318779,9743.18779,70.02732015,70.84477716,33688.84527
2015/11/1,9.776177918,9776.177918,70.04361034,70.83351217,33786.60704
2015/11/2,9.790567974,9790.567974,70.07041653,70.82223656,33884.51272
2015/11/3,9.796227996,9796.227996,70.0453358,70.8109097,33982.475
2015/11/4,9.811918057,9811.918057,70.07365012,70.79956353,34080.59419
2015/11/5,9.841978173,9841.978173,70.09735672,70.7882253,34179.01397
2015/11/6,9.882158329,9882.158329,70.15371655,70.77687761,34277.83555
2015/11/7,9.661927475,9661.927475,69.90440857,70.76559975,34374.45482
2015/11/8,9.487366798,9487.366798,69.64724577,70.75436073,34469.32849
2015/11/9,9.58595718,9585.95718,69.77750949,70.74306765,34565.18806
2015/11/10,9.614007289,9614.007289,69.45115786,70.73179623,34661.32814
2015/11/11,9.611987281,9611.987281,69.638227,70.72053424,34757.44801
2015/11/12,9.568597113,9568.597113,69.69507478,70.70916169,34853.13398
2015/11/13,9.547087029,9547.087029,69.60804411,70.69618743,34948.60485
2015/11/14,9.537636993,9537.636993,69.54493459,70.68294722,35043.98122
2015/11/15,9.53425698,9534.25698,69.54118548,70.6699127,35139.32379
2015/11/16,9.535566985,9535.566985,69.5426384,70.656668,35234.67946
2015/11/17,9.536696989,9536.696989,69.52284119,70.64342791,35330.04643
2015/11/18,9.532376972,9532.376972,69.4969977,70.63100227,35425.3702
2015/11/19,9.528416957,9528.416957,69.49260607,70.62012917,35520.65437
2015/11/20,9.533586977,9533.586977,69.47728848,70.60680009,35615.99024
2015/11/21,9.531216968,9531.216968,69.4746592,70.59094505,35711.30241
2015/11/22,9.536696989,9536.696989,69.44916315,70.57180242,35806.66938
2015/11/23,9.538746997,9538.746997,69.43038843,70.55222283,35902.05685
2015/11/24,9.523376937,9523.376937,69.36069717,70.53260873,35997.29062
